SEED T1,KADJ O T1,KADJ D T1,KADJ EM T1,BADJ O T1,BADJ D T1,BADJ EM T1,BARTHAG T1,WIN% T1,EXP T1,TALENT T1,ELITE SOS T1,SEED T2,KADJ O T2,KADJ D T2,KADJ EM T2,BADJ O T2,BADJ D T2,BADJ EM T2,BARTHAG T2,WIN% T2,EXP T2,TALENT T2,ELITE SOS T2,WINNER
7,111.355,92.2385,19.1162,111.6,92.8,18.8,0.893,76.47059,2.055,59.433,27.116,8,116.202,95.0512,21.1505,115.9,95.7,20.2,0.901,70.58824,0.322,93.139,29.5,0
1,114.313,83.1717,31.1411,112.6,83.5,29.1,0.969,85.29412,1.726,70.481,31.558,16,92.5828,97.9108,-5.32804,91.0,96.0,-5.0,0.351,52.94118,2.33,0.2,9.659,0
8,118.136,97.9562,20.1795,115.5,97.4,18.1,0.877,74.19355,2.496,33.913,23.522,9,115.006,95.7839,19.2225,112.9,95.2,17.7,0.877,69.69697,1.964,60.673,26.096,0
5,109.664,90.2456,19.4182,107.9,88.4,19.5,0.908,75.0,1.02,72.871,26.462,12,105.529,90.6673,14.8613,103.8,89.2,14.6,0.851,76.47059,1.899,45.898,23.326,1
4,108.951,88.6822,20.269,107.9,88.6,19.3,0.906,81.81818,2.237,16.692,21.79,13,105.566,96.7219,8.84441,103.3,95.4,7.9,0.714,69.69697,1.61,18.788,14.948,0
6,108.62,91.9204,16.6993,107.3,90.8,16.5,0.872,88.23529,1.761,72.385,18.445,11,116.686,97.7603,18.9259,115.0,96.6,18.4,0.881,81.25,2.03,20.444,19.997,0
3,112.662,89.423,23.2393,110.4,89.1,21.3,0.922,75.0,1.306,87.215,37.025,14,111.066,99.147,11.9193,107.8,97.7,10.1,0.756,78.125,2.728,25.855,13.999,0
7,119.389,97.1644,22.2247,118.0,95.5,22.5,0.919,79.41176,1.914,38.512,22.691,10,105.794,90.2087,15.5856,105.1,88.1,17.0,0.884,66.66667,2.206,45.606,29.557,0
2,119.646,92.9223,26.724,118.0,91.3,26.7,0.95,84.375,1.785,84.2,29.848,15,102.346,101.191,1.15535,101.1,99.6,1.5,0.543,70.58824,2.227,0.2,11.678,0
1,120.831,91.8845,28.9467,119.4,90.3,29.1,0.961,93.75,1.767,33.185,22.395,16,99.0012,99.294,-0.29274,96.1,97.5,-1.4,0.459,68.96552,2.374,10.29,8.266,0
8,116.301,91.1994,25.1014,114.1,91.3,22.8,0.929,75.0,1.684,83.195,27.112,9,109.966,92.5764,17.3895,107.8,91.6,16.2,0.867,76.47059,1.983,6.608,22.177,1
5,108.829,85.8206,23.008,108.4,85.7,22.7,0.937,67.64706,1.822,59.918,37.133,12,112.338,95.8159,16.5223,109.7,95.9,13.8,0.824,76.47059,1.846,66.788,21.197,1
4,113.291,95.0325,18.2582,112.1,93.7,18.4,0.887,78.78788,1.938,59.851,29.676,13,110.546,97.2446,13.3018,109.8,95.5,14.3,0.833,70.0,1.728,25.678,23.333,1
6,114.263,93.7326,20.5305,113.0,92.4,20.6,0.91,78.125,1.621,89.719,26.545,11,111.598,95.8476,15.7507,108.9,94.9,14.0,0.83,80.0,2.311,12.834,15.327,0
3,110.537,89.8302,20.7068,106.4,90.6,15.8,0.864,85.29412,1.895,28.854,25.971,14,108.139,101.233,6.90592,106.0,100.1,5.9,0.659,66.66667,1.292,23.885,17.558,1
7,115.515,98.0769,17.4382,114.5,96.3,18.2,0.88,73.52941,1.938,75.953,29.503,10,116.863,100.569,16.2941,115.5,98.5,17.0,0.862,66.66667,2.282,48.784,27.483,1
2,114.487,89.3191,25.1682,113.4,89.3,24.1,0.94,78.78788,1.639,82.682,34.432,15,114.644,106.791,7.85234,113.8,105.0,8.8,0.716,60.60606,2.016,22.901,15.075,0
1,113.253,87.8314,25.4211,112.3,86.0,26.3,0.956,85.29412,1.865,78.41,27.947,16,101.798,102.763,-0.9659,99.5,100.6,-1.1,0.468,55.88235,1.539,19.116,14.863,0
8,112.478,95.3146,17.1634,110.7,93.5,17.2,0.875,69.69697,1.252,89.557,29.188,9,106.057,92.4411,13.6158,105.0,91.2,13.8,0.835,59.375,1.331,73.986,32.168,0
5,113.747,94.4178,19.3295,113.4,92.0,21.4,0.917,76.47059,1.728,39.731,22.954,12,107.801,94.0583,13.7427,105.4,93.8,11.6,0.793,80.64516,1.73,28.109,14.733,0
4,120.868,95.8775,24.9907,120.4,95.0,25.4,0.939,78.125,0.784,74.354,32.68,13,112.586,105.42,7.16609,110.0,104.2,5.8,0.651,70.96774,2.194,8.145,13.855,0
6,111.467,96.3046,15.1624,110.9,95.0,15.9,0.856,73.52941,1.151,92.53,26.831,11,113.792,94.6477,19.1442,112.7,92.0,20.7,0.912,62.5,1.964,46.837,34.85,1
3,118.162,86.1792,31.9831,117.6,85.6,32.0,0.975,78.78788,2.172,74.049,24.664,14,106.886,103.699,3.18756,105.0,102.0,3.0,0.583,70.37037,2.009,0.2,12.973,0
7,107.707,89.1276,18.5799,105.5,88.7,16.8,0.88,66.66667,1.862,33.671,25.928,10,111.409,97.0916,14.3172,109.5,95.1,14.4,0.835,64.51613,1.87,58.608,27.937,0
2,107.747,85.5846,22.1624,106.8,84.6,22.2,0.936,80.64516,1.213,83.628,31.664,15,103.304,99.9512,3.35293,101.9,97.4,4.5,0.627,68.75,1.657,10.319,14.203,1
1,122.482,92.5582,29.9242,122.5,89.9,32.6,0.972,81.81818,1.679,80.895,32.801,16,99.5556,101.23,-1.67462,98.1,99.8,-1.7,0.451,58.82353,1.667,18.227,10.325,0
8,116.772,99.3673,17.4046,115.6,98.1,17.5,0.869,70.58824,1.692,88.25,27.234,9,111.464,99.5026,11.9609,110.0,97.5,12.5,0.8,71.875,2.384,30.212,24.902,1
5,106.858,89.633,17.2254,105.6,89.0,16.6,0.877,72.72727,1.466,72.603,24.074,12,107.434,94.7044,12.7298,105.6,93.7,11.9,0.798,64.51613,1.698,60.347,27.791,1
4,114.546,91.9806,22.5652,113.4,89.9,23.5,0.935,74.28571,1.746,74.073,31.803,13,105.569,102.857,2.71159,103.2,101.9,1.3,0.536,79.31034,1.764,13.694,11.573,0
6,110.071,95.2626,14.8086,109.4,93.7,15.7,0.856,75.75758,1.706,60.376,29.694,11,107.882,94.4384,13.4434,105.6,93.2,12.4,0.808,84.375,2.186,1.731,13.42,0
3,113.994,95.3386,18.6549,113.3,94.1,19.2,0.894,74.19355,1.991,71.951,31.449,14,112.441,101.27,11.1711,110.8,99.5,11.3,0.775,78.125,2.27,23.91,13.113,0
7,110.496,95.3564,15.1395,110.1,94.0,16.1,0.86,62.5,2.178,73.254,36.349,10,107.269,92.4737,14.7956,105.8,91.0,14.8,0.85,65.625,1.163,58.643,29.032,0
2,113.044,90.7587,22.2852,110.9,90.0,20.9,0.917,81.81818,2.369,61.939,27.681,15,106.871,101.331,5.53976,105.7,101.0,4.7,0.628,62.5,2.518,1.732,15.835,0
1,114.313,83.1717,31.1411,112.6,83.5,29.1,0.969,85.29412,1.726,70.481,31.558,8,118.136,97.9562,20.1795,115.5,97.4,18.1,0.877,74.19355,2.496,33.913,23.522,0
12,105.529,90.6673,14.8613,103.8,89.2,14.6,0.851,76.47059,1.899,45.898,23.326,4,108.951,88.6822,20.269,107.9,88.6,19.3,0.906,81.81818,2.237,16.692,21.79,0
6,108.62,91.9204,16.6993,107.3,90.8,16.5,0.872,88.23529,1.761,72.385,18.445,3,112.662,89.423,23.2393,110.4,89.1,21.3,0.922,75.0,1.306,87.215,37.025,1
7,119.389,97.1644,22.2247,118.0,95.5,22.5,0.919,79.41176,1.914,38.512,22.691,2,119.646,92.9223,26.724,118.0,91.3,26.7,0.95,84.375,1.785,84.2,29.848,1
1,120.831,91.8845,28.9467,119.4,90.3,29.1,0.961,93.75,1.767,33.185,22.395,9,109.966,92.5764,17.3895,107.8,91.6,16.2,0.867,76.47059,1.983,6.608,22.177,1
12,112.338,95.8159,16.5223,109.7,95.9,13.8,0.824,76.47059,1.846,66.788,21.197,13,110.546,97.2446,13.3018,109.8,95.5,14.3,0.833,70.0,1.728,25.678,23.333,1
6,114.263,93.7326,20.5305,113.0,92.4,20.6,0.91,78.125,1.621,89.719,26.545,14,108.139,101.233,6.90592,106.0,100.1,5.9,0.659,66.66667,1.292,23.885,17.558,0
10,116.863,100.569,16.2941,115.5,98.5,17.0,0.862,66.66667,2.282,48.784,27.483,2,114.487,89.3191,25.1682,113.4,89.3,24.1,0.94,78.78788,1.639,82.682,34.432,1
1,113.253,87.8314,25.4211,112.3,86.0,26.3,0.956,85.29412,1.865,78.41,27.947,8,112.478,95.3146,17.1634,110.7,93.5,17.2,0.875,69.69697,1.252,89.557,29.188,0
5,113.747,94.4178,19.3295,113.4,92.0,21.4,0.917,76.47059,1.728,39.731,22.954,4,120.868,95.8775,24.9907,120.4,95.0,25.4,0.939,78.125,0.784,74.354,32.68,1
11,113.792,94.6477,19.1442,112.7,92.0,20.7,0.912,62.5,1.964,46.837,34.85,3,118.162,86.1792,31.9831,117.6,85.6,32.0,0.975,78.78788,2.172,74.049,24.664,1
7,107.707,89.1276,18.5799,105.5,88.7,16.8,0.88,66.66667,1.862,33.671,25.928,15,103.304,99.9512,3.35293,101.9,97.4,4.5,0.627,68.75,1.657,10.319,14.203,1
1,122.482,92.5582,29.9242,122.5,89.9,32.6,0.972,81.81818,1.679,80.895,32.801,9,111.464,99.5026,11.9609,110.0,97.5,12.5,0.8,71.875,2.384,30.212,24.902,0
12,107.434,94.7044,12.7298,105.6,93.7,11.9,0.798,64.51613,1.698,60.347,27.791,4,114.546,91.9806,22.5652,113.4,89.9,23.5,0.935,74.28571,1.746,74.073,31.803,1
6,110.071,95.2626,14.8086,109.4,93.7,15.7,0.856,75.75758,1.706,60.376,29.694,3,113.994,95.3386,18.6549,113.3,94.1,19.2,0.894,74.19355,1.991,71.951,31.449,1
7,110.496,95.3564,15.1395,110.1,94.0,16.1,0.86,62.5,2.178,73.254,36.349,2,113.044,90.7587,22.2852,110.9,90.0,20.9,0.917,81.81818,2.369,61.939,27.681,1
1,114.313,83.1717,31.1411,112.6,83.5,29.1,0.969,85.29412,1.726,70.481,31.558,12,105.529,90.6673,14.8613,103.8,89.2,14.6,0.851,76.47059,1.899,45.898,23.326,0
3,112.662,89.423,23.2393,110.4,89.1,21.3,0.922,75.0,1.306,87.215,37.025,2,119.646,92.9223,26.724,118.0,91.3,26.7,0.95,84.375,1.785,84.2,29.848,1
9,109.966,92.5764,17.3895,107.8,91.6,16.2,0.867,76.47059,1.983,6.608,22.177,13,110.546,97.2446,13.3018,109.8,95.5,14.3,0.833,70.0,1.728,25.678,23.333,0
6,114.263,93.7326,20.5305,113.0,92.4,20.6,0.91,78.125,1.621,89.719,26.545,2,114.487,89.3191,25.1682,113.4,89.3,24.1,0.94,78.78788,1.639,82.682,34.432,1
1,113.253,87.8314,25.4211,112.3,86.0,26.3,0.956,85.29412,1.865,78.41,27.947,4,120.868,95.8775,24.9907,120.4,95.0,25.4,0.939,78.125,0.784,74.354,32.68,1
3,118.162,86.1792,31.9831,117.6,85.6,32.0,0.975,78.78788,2.172,74.049,24.664,15,103.304,99.9512,3.35293,101.9,97.4,4.5,0.627,68.75,1.657,10.319,14.203,0
1,122.482,92.5582,29.9242,122.5,89.9,32.6,0.972,81.81818,1.679,80.895,32.801,4,114.546,91.9806,22.5652,113.4,89.9,23.5,0.935,74.28571,1.746,74.073,31.803,1
3,113.994,95.3386,18.6549,113.3,94.1,19.2,0.894,74.19355,1.991,71.951,31.449,2,113.044,90.7587,22.2852,110.9,90.0,20.9,0.917,81.81818,2.369,61.939,27.681,0
1,114.313,83.1717,31.1411,112.6,83.5,29.1,0.969,85.29412,1.726,70.481,31.558,2,119.646,92.9223,26.724,118.0,91.3,26.7,0.95,84.375,1.785,84.2,29.848,0
9,109.966,92.5764,17.3895,107.8,91.6,16.2,0.867,76.47059,1.983,6.608,22.177,2,114.487,89.3191,25.1682,113.4,89.3,24.1,0.94,78.78788,1.639,82.682,34.432,0
4,120.868,95.8775,24.9907,120.4,95.0,25.4,0.939,78.125,0.784,74.354,32.68,3,118.162,86.1792,31.9831,117.6,85.6,32.0,0.975,78.78788,2.172,74.049,24.664,0
4,114.546,91.9806,22.5652,113.4,89.9,23.5,0.935,74.28571,1.746,74.073,31.803,3,113.994,95.3386,18.6549,113.3,94.1,19.2,0.894,74.19355,1.991,71.951,31.449,0
1,114.313,83.1717,31.1411,112.6,83.5,29.1,0.969,85.29412,1.726,70.481,31.558,9,109.966,92.5764,17.3895,107.8,91.6,16.2,0.867,76.47059,1.983,6.608,22.177,0
4,120.868,95.8775,24.9907,120.4,95.0,25.4,0.939,78.125,0.784,74.354,32.68,4,114.546,91.9806,22.5652,113.4,89.9,23.5,0.935,74.28571,1.746,74.073,31.803,0
1,114.313,83.1717,31.1411,112.6,83.5,29.1,0.969,85.29412,1.726,70.481,31.558,4,120.868,95.8775,24.9907,120.4,95.0,25.4,0.939,78.125,0.784,74.354,32.68,0
1,120.566,88.8382,31.7277,119.7,88.5,31.2,0.97,94.11765,0.776,95.267,27.605,16,98.1875,101.022,-2.83435,96.5,99.6,-3.1,0.41,45.45455,0.852,33.406,14.83,0
8,112.844,96.3879,16.4561,111.2,95.3,15.9,0.855,68.75,1.884,63.108,26.236,9,111.126,96.1075,15.0185,110.3,94.3,16.0,0.858,60.60606,0.802,66.842,28.532,0
5,116.963,93.7271,23.2362,115.9,92.6,23.3,0.93,83.87097,2.468,13.827,19.263,12,107.166,94.5327,12.6331,106.1,93.0,13.1,0.82,82.35294,1.398,36.77,15.249,1
4,119.547,97.0081,22.5388,119.1,96.5,22.6,0.918,75.75758,1.608,76.334,30.826,13,109.141,97.4887,11.6518,106.1,97.4,8.7,0.728,72.72727,1.98,16.361,13.259,0
6,109.975,93.9097,16.0655,109.3,92.3,17.0,0.875,75.0,2.209,64.975,23.486,11,104.614,96.2689,8.34556,104.2,94.2,10.0,0.761,65.625,1.659,46.976,22.136,1
3,115.656,94.2364,21.4193,114.4,93.6,20.8,0.91,78.78788,1.568,60.038,30.445,14,113.756,102.043,11.7129,111.7,100.7,11.0,0.767,78.125,1.476,5.666,12.437,0
7,110.251,96.0393,14.2112,108.0,96.3,11.7,0.789,66.66667,1.48,73.672,28.605,10,107.588,95.9824,11.6059,106.3,94.7,11.6,0.791,63.63636,1.985,65.926,26.514,1
2,117.909,97.043,20.8659,117.1,95.3,21.8,0.914,81.81818,1.486,74.552,30.241,15,108.606,99.6982,8.90823,106.7,98.8,7.9,0.708,78.125,1.814,4.923,12.009,1
1,115.088,86.2697,28.8179,112.7,86.7,26.0,0.953,79.41176,1.672,67.935,34.349,16,108.1,107.557,0.542871,107.0,105.8,1.2,0.532,75.75758,1.971,11.914,9.99,0
8,114.7,92.1444,22.5554,112.6,92.1,20.5,0.91,76.47059,1.304,80.817,21.423,9,111.629,91.0501,20.5785,111.0,89.6,21.4,0.922,77.41935,1.765,30.227,20.497,1
5,110.405,90.4523,19.9522,109.1,89.9,19.2,0.903,81.25,1.64,42.692,17.632,12,111.581,95.9447,15.6363,108.2,95.7,12.5,0.804,74.19355,2.443,9.819,20.418,0
4,105.207,86.3916,18.8157,103.7,85.9,17.8,0.897,74.28571,1.735,73.332,29.249,13,111.768,101.075,10.6934,110.9,99.0,11.9,0.787,77.41935,1.524,26.31,14.315,0
6,110.21,95.1414,15.069,108.1,94.8,13.3,0.819,96.42857,2.203,4.462,10.654,11,113.273,103.767,9.50647,111.8,102.8,9.0,0.724,64.51613,2.092,17.155,21.586,0
3,112.422,93.0852,19.3365,110.9,91.9,19.0,0.897,78.125,1.646,52.745,28.97,14,106.894,93.9601,12.9336,105.4,92.5,12.9,0.818,74.19355,1.668,12.537,17.804,0
7,120.271,99.98,20.2909,120.5,98.1,22.4,0.914,69.69697,1.452,83.164,29.274,10,106.186,88.8224,17.3633,104.3,87.6,16.7,0.882,70.96774,1.701,59.204,24.63,0
2,124.486,97.8055,26.6802,124.0,96.6,27.4,0.946,88.23529,2.486,56.368,26.073,15,99.5279,101.974,-2.44646,97.8,99.9,-2.1,0.439,75.0,2.318,2.297,10.649,1
1,116.026,90.5173,25.5085,115.4,90.1,25.3,0.945,93.93939,1.699,80.128,26.368,16,109.605,104.64,4.96548,107.2,104.4,2.8,0.576,70.0,2.42,4.116,12.309,0
8,109.953,91.6575,18.2953,107.9,91.5,16.4,0.869,67.74194,1.432,47.44,27.769,9,111.225,99.9599,11.2651,110.2,98.7,11.5,0.78,74.19355,2.148,18.502,18.877,0
5,114.775,94.4476,20.3275,113.9,92.7,21.2,0.914,70.58824,2.215,85.14,29.822,12,108.398,93.6424,14.756,106.9,92.6,14.3,0.839,86.2069,1.721,22.898,13.314,0
4,111.961,88.662,23.2991,110.6,87.4,23.2,0.938,72.72727,1.85,58.91,30.936,13,103.543,95.6693,7.87347,100.8,94.6,6.2,0.675,79.31034,1.995,24.191,8.906,0
6,109.258,94.1152,15.1423,108.7,92.2,16.5,0.869,70.58824,1.775,59.329,26.957,11,113.26,96.748,16.5122,110.9,96.2,14.7,0.837,60.60606,0.977,83.811,30.593,0
3,107.767,89.7815,17.9858,106.5,88.1,18.4,0.899,72.72727,2.356,71.293,28.697,14,110.138,98.5497,11.5887,108.8,96.1,12.7,0.807,64.51613,1.832,4.592,21.028,0
7,111.604,94.5893,17.0149,110.6,94.3,16.3,0.862,80.64516,1.347,40.784,16.61,10,111.599,97.0738,14.5249,110.9,95.5,15.4,0.848,59.375,1.421,65.605,27.223,0
2,117.705,87.8032,29.9016,115.5,85.5,30.0,0.97,79.41176,1.254,87.821,31.751,15,103.745,100.068,3.6774,102.3,99.0,3.3,0.593,75.0,1.681,20.388,13.469,0
1,117.11,90.8369,26.2727,115.8,89.6,26.2,0.95,85.29412,1.384,91.131,27.923,16,104.447,100.224,4.2234,102.5,100.0,2.5,0.571,67.64706,1.394,8.069,10.413,0
8,119.641,102.559,17.0818,118.4,101.8,16.6,0.85,84.84848,1.548,35.4,19.015,9,106.031,89.3714,16.6596,105.0,88.1,16.9,0.883,65.625,1.01,84.233,26.959,0
5,114.086,98.5508,15.5352,113.0,96.2,16.8,0.864,76.66667,2.119,25.26,24.848,12,102.792,91.3144,11.4773,101.4,90.9,10.5,0.779,59.375,1.906,31.296,28.86,1
4,113.975,95.8679,18.1066,113.4,95.0,18.4,0.885,71.875,1.652,59.445,35.211,13,105.736,94.9527,10.7829,104.2,93.4,10.8,0.779,78.78788,1.474,37.553,13.978,1
6,107.254,94.7608,12.4935,104.9,94.2,10.7,0.775,77.41935,1.85,30.659,21.466,11,111.847,98.7065,13.1406,111.4,96.9,14.5,0.833,64.70588,1.875,66.243,25.85,1
3,109.993,89.6577,20.3352,110.3,89.5,20.8,0.917,73.33333,1.411,86.738,30.075,14,117.088,99.4192,17.6692,115.2,98.6,16.6,0.857,78.78788,2.077,14.906,15.656,0
7,114.424,98.8981,15.5262,112.0,97.7,14.3,0.828,83.33333,1.808,20.933,17.195,10,116.142,100.148,15.9933,115.0,98.0,17.0,0.863,63.63636,1.954,75.327,30.358,1
2,116.066,89.1479,26.918,114.7,88.1,26.6,0.954,81.81818,2.178,72.255,30.956,15,108.41,102.907,5.50243,106.4,102.6,3.8,0.603,60.60606,2.171,43.165,14.806,0
1,120.566,88.8382,31.7277,119.7,88.5,31.2,0.97,94.11765,0.776,95.267,27.605,8,112.844,96.3879,16.4561,111.2,95.3,15.9,0.855,68.75,1.884,63.108,26.236,0
12,107.166,94.5327,12.6331,106.1,93.0,13.1,0.82,82.35294,1.398,36.77,15.249,4,119.547,97.0081,22.5388,119.1,96.5,22.6,0.918,75.75758,1.608,76.334,30.826,1
11,104.614,96.2689,8.34556,104.2,94.2,10.0,0.761,65.625,1.659,46.976,22.136,3,115.656,94.2364,21.4193,114.4,93.6,20.8,0.91,78.78788,1.568,60.038,30.445,1
10,107.588,95.9824,11.6059,106.3,94.7,11.6,0.791,63.63636,1.985,65.926,26.514,15,108.606,99.6982,8.90823,106.7,98.8,7.9,0.708,78.125,1.814,4.923,12.009,0
1,115.088,86.2697,28.8179,112.7,86.7,26.0,0.953,79.41176,1.672,67.935,34.349,9,111.629,91.0501,20.5785,111.0,89.6,21.4,0.922,77.41935,1.765,30.227,20.497,0
5,110.405,90.4523,19.9522,109.1,89.9,19.2,0.903,81.25,1.64,42.692,17.632,4,105.207,86.3916,18.8157,103.7,85.9,17.8,0.897,74.28571,1.735,73.332,29.249,1
6,110.21,95.1414,15.069,108.1,94.8,13.3,0.819,96.42857,2.203,4.462,10.654,3,112.422,93.0852,19.3365,110.9,91.9,19.0,0.897,78.125,1.646,52.745,28.97,1
7,120.271,99.98,20.2909,120.5,98.1,22.4,0.914,69.69697,1.452,83.164,29.274,15,99.5279,101.974,-2.44646,97.8,99.9,-2.1,0.439,75.0,2.318,2.297,10.649,0
1,116.026,90.5173,25.5085,115.4,90.1,25.3,0.945,93.93939,1.699,80.128,26.368,8,109.953,91.6575,18.2953,107.9,91.5,16.4,0.869,67.74194,1.432,47.44,27.769,0
5,114.775,94.4476,20.3275,113.9,92.7,21.2,0.914,70.58824,2.215,85.14,29.822,4,111.961,88.662,23.2991,110.6,87.4,23.2,0.938,72.72727,1.85,58.91,30.936,1
6,109.258,94.1152,15.1423,108.7,92.2,16.5,0.869,70.58824,1.775,59.329,26.957,3,107.767,89.7815,17.9858,106.5,88.1,18.4,0.899,72.72727,2.356,71.293,28.697,0
7,111.604,94.5893,17.0149,110.6,94.3,16.3,0.862,80.64516,1.347,40.784,16.61,2,117.705,87.8032,29.9016,115.5,85.5,30.0,0.97,79.41176,1.254,87.821,31.751,1
1,117.11,90.8369,26.2727,115.8,89.6,26.2,0.95,85.29412,1.384,91.131,27.923,8,119.641,102.559,17.0818,118.4,101.8,16.6,0.85,84.84848,1.548,35.4,19.015,0
12,102.792,91.3144,11.4773,101.4,90.9,10.5,0.779,59.375,1.906,31.296,28.86,13,105.736,94.9527,10.7829,104.2,93.4,10.8,0.779,78.78788,1.474,37.553,13.978,1
11,111.847,98.7065,13.1406,111.4,96.9,14.5,0.833,64.70588,1.875,66.243,25.85,3,109.993,89.6577,20.3352,110.3,89.5,20.8,0.917,73.33333,1.411,86.738,30.075,0
10,116.142,100.148,15.9933,115.0,98.0,17.0,0.863,63.63636,1.954,75.327,30.358,2,116.066,89.1479,26.918,114.7,88.1,26.6,0.954,81.81818,2.178,72.255,30.956,1
1,120.566,88.8382,31.7277,119.7,88.5,31.2,0.97,94.11765,0.776,95.267,27.605,4,119.547,97.0081,22.5388,119.1,96.5,22.6,0.918,75.75758,1.608,76.334,30.826,0
3,115.656,94.2364,21.4193,114.4,93.6,20.8,0.91,78.78788,1.568,60.038,30.445,10,107.588,95.9824,11.6059,106.3,94.7,11.6,0.791,63.63636,1.985,65.926,26.514,0
1,115.088,86.2697,28.8179,112.7,86.7,26.0,0.953,79.41176,1.672,67.935,34.349,4,105.207,86.3916,18.8157,103.7,85.9,17.8,0.897,74.28571,1.735,73.332,29.249,1
3,112.422,93.0852,19.3365,110.9,91.9,19.0,0.897,78.125,1.646,52.745,28.97,7,120.271,99.98,20.2909,120.5,98.1,22.4,0.914,69.69697,1.452,83.164,29.274,1
1,116.026,90.5173,25.5085,115.4,90.1,25.3,0.945,93.93939,1.699,80.128,26.368,4,111.961,88.662,23.2991,110.6,87.4,23.2,0.938,72.72727,1.85,58.91,30.936,0
6,109.258,94.1152,15.1423,108.7,92.2,16.5,0.869,70.58824,1.775,59.329,26.957,2,117.705,87.8032,29.9016,115.5,85.5,30.0,0.97,79.41176,1.254,87.821,31.751,1
1,117.11,90.8369,26.2727,115.8,89.6,26.2,0.95,85.29412,1.384,91.131,27.923,13,105.736,94.9527,10.7829,104.2,93.4,10.8,0.779,78.78788,1.474,37.553,13.978,0
11,111.847,98.7065,13.1406,111.4,96.9,14.5,0.833,64.70588,1.875,66.243,25.85,2,116.066,89.1479,26.918,114.7,88.1,26.6,0.954,81.81818,2.178,72.255,30.956,1
1,120.566,88.8382,31.7277,119.7,88.5,31.2,0.97,94.11765,0.776,95.267,27.605,3,115.656,94.2364,21.4193,114.4,93.6,20.8,0.91,78.78788,1.568,60.038,30.445,0
4,105.207,86.3916,18.8157,103.7,85.9,17.8,0.897,74.28571,1.735,73.332,29.249,7,120.271,99.98,20.2909,120.5,98.1,22.4,0.914,69.69697,1.452,83.164,29.274,0
1,116.026,90.5173,25.5085,115.4,90.1,25.3,0.945,93.93939,1.699,80.128,26.368,2,117.705,87.8032,29.9016,115.5,85.5,30.0,0.97,79.41176,1.254,87.821,31.751,1
1,117.11,90.8369,26.2727,115.8,89.6,26.2,0.95,85.29412,1.384,91.131,27.923,2,116.066,89.1479,26.918,114.7,88.1,26.6,0.954,81.81818,2.178,72.255,30.956,1
1,120.566,88.8382,31.7277,119.7,88.5,31.2,0.97,94.11765,0.776,95.267,27.605,4,105.207,86.3916,18.8157,103.7,85.9,17.8,0.897,74.28571,1.735,73.332,29.249,0
2,117.705,87.8032,29.9016,115.5,85.5,30.0,0.97,79.41176,1.254,87.821,31.751,2,116.066,89.1479,26.918,114.7,88.1,26.6,0.954,81.81818,2.178,72.255,30.956,1
1,120.566,88.8382,31.7277,119.7,88.5,31.2,0.97,94.11765,0.776,95.267,27.605,2,116.066,89.1479,26.918,114.7,88.1,26.6,0.954,81.81818,2.178,72.255,30.956,0
1,123.643,91.4115,32.232,123.2,90.0,33.2,0.974,94.11765,1.575,91.348,31.137,16,101.474,106.668,-5.19344,101.1,104.8,-3.7,0.398,55.17241,1.46,11.623,8.721,0
8,113.269,94.9599,18.3096,111.3,94.9,16.4,0.862,81.25,1.801,36.183,15.383,9,114.746,96.4465,18.299,114.2,95.6,18.6,0.885,65.625,1.918,91.766,29.148,0
5,113.313,93.145,20.1684,113.3,93.3,20.0,0.903,64.51613,2.351,51.905,34.766,12,107.856,90.4152,17.4409,108.2,90.9,17.3,0.881,65.625,2.003,53.197,27.126,0
4,117.76,92.4889,25.2715,118.4,92.2,26.2,0.947,75.75758,1.147,86.899,30.75,13,106.219,97.4016,8.81724,105.6,97.5,8.1,0.715,80.0,1.836,12.151,13.655,0
6,112.808,96.2683,16.5395,111.2,96.3,14.9,0.84,77.41935,2.048,69.842,21.915,11,115.623,97.4927,18.1301,115.3,97.2,18.1,0.877,58.82353,1.908,24.152,33.868,1
3,114.248,91.6187,22.6298,113.5,91.9,21.6,0.919,78.125,1.394,80.006,31.253,14,101.49,96.8677,4.62225,102.1,95.6,6.5,0.681,59.375,1.62,6.725,19.995,0
7,116.488,94.2736,22.2141,116.9,94.7,22.2,0.919,69.69697,1.918,72.558,26.105,10,107.153,95.1889,11.9637,108.3,94.0,14.3,0.836,65.625,1.98,52.729,26.274,0
2,110.652,89.1087,21.5431,110.2,89.1,21.1,0.92,78.78788,1.088,91.173,33.486,15,108.912,103.533,5.37973,106.3,102.7,3.6,0.598,84.375,1.544,4.03,7.968,0
1,118.637,89.0891,29.5475,118.3,88.9,29.4,0.964,88.23529,1.669,77.815,29.3,16,93.9345,97.7279,-3.79341,93.0,97.2,-4.2,0.376,74.19355,2.193,10.853,5.179,0
8,110.77,95.3533,15.4164,109.9,94.2,15.7,0.855,59.375,0.899,58.01,36.499,9,107.96,94.5968,13.3636,109.1,93.8,15.3,0.85,57.57576,1.883,44.927,29.673,0
5,115.936,97.0522,18.8834,115.7,95.7,20.0,0.899,79.41176,1.39,73.308,25.335,12,103.673,96.7112,6.96184,103.6,96.3,7.3,0.699,73.52941,0.765,62.75,19.129,0
4,114.882,88.1564,26.7252,113.7,87.7,26.0,0.952,79.41176,1.47,87.745,27.862,13,117.282,104.345,12.9371,115.6,103.1,12.5,0.789,72.72727,2.039,12.834,21.674,0
